DIRECTORIO SECUENCIA_ENCUESTA SECUENCIA_P ORDEN DEPMUNI P5747 P5752 P5752S1 P5090 FEX_C
171872 1 1 1 66001 1 1 2 2 55.8788802789058
171873 1 1 1 66001 2 1 5 2 55.4042158687242
171874 1 1 1 66001 2 1 5 1 44.3708890868131
171875 1 1 1 66001 2 1 6 1 44.8430242955
171876 1 1 1 66001 2 1 6 1 60.3108319632757
171877 1 1 1 66001 2 1 5 2 44.7512205192137
171878 1 1 1 66001 1 1 4 1 23.2890409993364
171879 1 1 1 66001 1 1 4 2 22.1854445434065
171880 1 1 1 66001 1 1 6 1 44.3708890868131
171881 1 1 1 66001 1 1 6 1 50.2892359949173
171882 1 1 1 66001 1 1 4 1 59.1329245157949
171883 1 1 1 66001 1 1 3 2 58.8092763482039
171884 1 1 1 66001 2 1 2 2 51.7933208114838
171885 1 1 1 66001 1 1 1 1 47.773420364798
171886 1 1 1 66001 2 1 4 2 56.7005694546561
171887 1 1 1 66001 1 1 2 2 48.9754409729489
171888 1 1 1 66001 1 1 2 1 58.9479373345171
171889 1 1 1 66001 2 1 3 3 47.3588399256192
171890 1 1 1 66001 2 1 4 2 70.56181334514
171891 1 1 1 66001 1 1 2 1 41.4379638160203
171892 1 1 1 66001 2 1 2 2 55.8788802789058
171893 1 1 1 66001 3 1 2 2 55.8788802789058
171894 1 1 1 66001 3 1 2 2 55.8788802789058
171895 1 1 1 66001 2 1 2 2 60.9938601527128
171896 1 1 1 66001 2 1 1 1 64.5350524170109
171897 1 1 1 66001 2 1 4 2 58.8092763482039
171898 1 1 1 66001 2 1 2 2 55.8763510774111
171899 1 1 1 66001 3 1 3 2 57.4954813262355
171900 1 1 1 66001 1 1 1 3 47.3588399256192
171901 1 1 1 66001 1 1 4 3 41.440493017515
171902 1 1 1 66001 2 1 1 2 48.1537517971987
171903 1 1 1 66001 1 1 3 3 41.440493017515
171904 1 1 1 66001 1 1 4 2 65.2155514049533
171905 1 1 1 66001 1 1 2 1 50.7613712036042
171906 1 1 1 66001 2 1 2 2 47.3588399256192
171907 1 1 1 66001 1 1 3 1 58.8092763482039
171908 1 1 1 66001 2 1 3 2 55.8788802789058
171909 1 1 1 66001 1 1 3 2 53.65712880554
171910 1 1 1 66001 2 1 2 2 47.3588399256192
171911 1 1 1 66001 2 1 2 2 55.8788802789058
171912 1 1 1 66001 2 1 2 2 64.7459453977611
171913 1 1 1 66001 2 1 2 2 55.8788802789058
171914 1 1 1 66001 2 1 2 2 54.1639024815891
171915 1 1 1 66001 2 1 2 2 55.8788802789058
171916 1 1 1 66001 2 1 1 3 64.3247919848816
171917 1 1 1 66001 2 1 3 2 41.440493017515
171918 1 1 1 66001 1 1 3 2 44.8430242955
171919 1 1 1 66001 2 1 2 2 60.3108319632757
171920 1 1 1 66001 2 1 3 2 55.8788802789058
171921 1 1 1 66001 1 1 1 4 54.9855916573394
171922 1 1 1 70001 2 1 1 2 33.3014322246061
171923 1 1 1 70001 1 1 1 1 24.492562902523
171924 1 1 1 70001 2 1 1 2 25.7205545217507
171925 1 1 1 70001 1 1 2 1 33.3726038556337
171926 1 1 1 70001 1 1 2 1 26.5323479212019
171927 1 1 1 70001 1 1 2 1 25.6421137442762
171929 1 1 1 70001 2 1 2 1 20.5872527750945
171930 1 1 1 70001 1 1 4 1 29.0569732195765
171931 1 1 1 70001 1 1 4 1 34.6671355471272
171932 1 1 1 70001 1 1 2 2 24.5241108330547
171933 1 1 1 70001 1 1 3 2 29.6228197640408
171934 1 1 1 70001 1 1 1 2 26.7131707931192
171935 1 1 1 70001 1 1 1 2 24.6056822977407
171936 1 1 1 70001 1 1 1 1 28.8712964951509
171937 1 1 1 70001 1 1 1 1 32.1313713351993
171938 1 1 1 70001 1 1 1 2 24.894591546748
171939 1 1 1 70001 2 1 1 2 25.6749300081157
171940 1 1 1 70001 1 1 1 1 27.6818987629551
171941 1 1 1 70001 2 1 3 1 25.9702908298515
171942 1 1 1 70001 1 1 1 2 23.4639456592059
171943 1 1 1 70001 1 1 2 1 21.6556829117511
171944 1 1 1 70001 1 1 2 1 19.7402509006316
171945 1 1 1 70001 1 1 2 1 22.4843258143759
171946 1 1 1 70001 2 1 2 2 28.2561516121511
171947 1 1 1 70001 1 1 1 1 33.3726038556337
171948 1 1 1 70001 1 1 1 1 23.6366025155883
171949 1 1 1 70001 2 1 2 2 25.7205545217507
171950 1 1 1 70001 2 1 2 2 31.0119108978264
171951 1 1 1 70001 1 1 2 1 21.7932768205172
171952 1 1 1 70001 2 1 1 3 29.988723659868
171953 1 1 1 70001 1 1 1 1 29.5531926286242
171954 1 1 1 70001 2 1 1 3 26.5691607635595
171955 1 1 1 70001 2 1 2 1 35.0287326960537
171956 1 1 1 70001 1 1 2 2 30.1570462534819
171957 1 1 1 70001 1 1 1 1 29.4266634719064
171958 1 1 1 70001 1 1 2 2 44.2981227977916
171959 1 1 1 70001 1 1 1 1 25.7851783599669
171960 1 1 1 70001 3 1 1 2 25.2570901378342
171961 1 1 1 70001 3 1 2 2 31.9069782425844
171962 1 1 1 70001 1 1 2 1 23.5639733584092
171963 1 1 1 70001 2 1 2 2 24.5738035805632
171964 1 1 1 70001 2 1 2 2 30.7189422872629
171965 1 1 1 70001 1 1 1 3 26.5323479212019
171966 1 1 1 70001 1 1 1 2 28.2561516121511
171967 1 1 1 70001 1 1 1 3 26.5323479212019
171968 1 1 1 70001 1 1 3 1 18.5790156869474
171969 1 1 1 70001 1 1 1 1 27.6818987629551
171970 1 1 1 70001 1 1 1 1 26.2902640839591
171971 1 1 1 70001 1 1 2 1 23.3142370503084
171972 1 1 1 70001 1 1 2 1 24.1995942919595
171973 1 1 1 70001 1 1 2 1 28.4936921624062
171974 1 1 1 70001 1 1 2 1 15.2675883531116
171975 1 1 1 70001 1 1 3 1 26.9302552667534
171976 1 1 1 70001 1 1 4 1 21.27427477352
171977 1 1 1 70001 1 1 1 2 24.5253791663626
171978 1 1 1 70001 1 1 3 1 24.4238939410078
171979 1 1 1 70001 1 1 3 2 29.8154672091304
171980 1 1 1 70001 1 1 3 1 30.4330043033025
171981 1 1 1 70001 2 1 1 1 31.4550207686987
171982 1 1 1 70001 2 1 2 1 28.0196562052571
171983 1 1 1 70001 2 1 2 2 20.6752739092957
171984 1 1 1 70001 1 1 2 1 24.1863533907527
171985 1 1 1 70001 2 1 2 1 27.6818987629551
171986 1 1 1 70001 1 1 2 1 23.9498579838587
171987 1 1 1 70001 1 1 2 1 56.1861485390158
171988 1 1 1 70001 1 1 2 1 54.804847081387
171989 1 1 1 70001 1 1 2 1 46.9883964550025
171990 1 1 1 70001 1 1 2 2 59.8365563551436
171991 1 1 1 70001 1 1 2 2 56.9013995933024
171992 1 1 1 70001 1 1 2 2 57.9052404437359
171993 1 1 1 70001 1 1 2 1 58.6204914980225
171994 1 1 1 70001 1 1 2 2 53.2364715717842
171995 1 1 1 70001 1 1 2 1 44.9321904592096
171996 1 1 1 70001 1 1 3 1 27.4128102821682
171997 1 1 1 70001 1 1 2 1 26.8701053635039
171998 1 1 1 70001 1 1 2 1 20.9682425198593
171999 1 1 1 70001 2 1 2 2 29.6405630765374
172000 1 1 1 70001 1 1 2 1 25.9702908298515
172001 1 1 1 70001 1 1 2 1 52.9372520263142
172002 1 1 1 70001 1 1 3 1 23.8703720630231
172003 1 1 1 70001 1 1 2 1 62.5209182086759
172004 1 1 1 70001 1 1 3 1 19.9463365128032
172005 1 1 1 70001 2 1 3 1 23.4310331949711
172006 1 1 1 70001 1 1 2 1 54.617773029413
172007 1 1 1 70001 2 1 2 1 28.8314496047082
172008 1 1 1 70001 1 1 2 1 24.9826126809492
172009 1 1 1 70001 1 1 2 1 33.8469561495475
172010 1 1 1 70001 1 1 1 1 51.218160121594
172011 1 1 1 70001 1 1 2 4 20.8485432576278
172012 1 1 1 70001 1 1 2 2 28.0196562052571
172013 1 1 1 70001 2 1 3 1 21.8717175979917
172014 1 1 1 70001 1 1 3 1 20.3375164669938
172015 1 1 1 70001 1 1 3 3 13.447687757997
172016 1 1 1 70001 2 1 3 1 25.8534946851889
172017 1 1 1 70001 1 1 3 1 23.3142370503084
172018 1 1 1 70001 2 1 2 1 54.3261479481349
172019 1 1 1 70001 1 1 2 1 36.421696899846
172020 1 1 1 70001 1 1 1 1 43.1446310457556
172021 1 1 1 70001 1 1 3 1 23.5639733584092
172022 1 1 1 70001 2 1 3 1 25.8534946851889
172023 1 1 1 70001 1 1 2 1 59.7758143469318
172024 1 1 1 70001 1 1 1 1 60.6324163172797
172025 1 1 1 70001 1 1 3 1 23.5639733584092
172026 1 1 1 70001 1 1 3 2 22.6835109974429
172027 1 1 1 70001 1 1 2 1 57.7400563236861
172028 1 1 1 70001 1 1 2 1 46.8258307169793
172029 1 1 1 70001 2 1 1 2 59.1387828910195
172030 1 1 1 70001 1 1 2 1 52.0154230240375
172031 1 1 1 70001 1 1 1 2 38.4024130528947
172032 1 1 1 70001 2 1 2 1 43.8128248413994
172033 1 1 1 70001 2 1 2 2 26.5323479212019
172034 1 1 1 70001 2 1 1 2 45.3670219948858
172035 1 1 1 70001 2 1 3 2 26.5323479212019
172036 1 1 1 70001 1 1 1 2 25.7205545217507
172037 1 1 1 70001 2 1 3 2 29.4525953008471
172038 1 1 1 70001 1 1 1 1 25.3371725658137
172039 1 1 1 70001 2 1 3 1 21.998094099381
172040 1 1 1 70001 1 1 3 1 16.5808281864702
172041 1 1 1 70001 2 1 2 2 23.3142370503084
172042 1 1 1 70001 1 1 3 2 23.5639733584092
172043 1 1 1 70001 1 1 1 1 26.5323479212019
172044 1 1 1 70001 1 1 3 1 24.8545991289098
172045 1 1 1 70001 1 1 1 1 19.5257230675426
172046 1 1 1 70001 1 1 1 2 28.0196562052571
172047 1 1 1 70001 1 1 3 1 25.7205545217507
172048 1 1 1 70001 1 1 3 1 26.2176349267801
172049 1 1 1 70001 1 1 1 1 25.3371725658137
172050 1 1 1 70001 1 1 1 2 27.1630739740674
172051 1 1 1 70001 1 1 1 1 25.0546199938734
172052 1 1 1 70001 1 1 1 4 24.1863533907527
172053 1 1 1 70001 1 1 3 1 23.3289354776666
172054 1 1 1 70001 2 1 1 2 26.723218814461
172055 1 1 1 70001 2 1 1 2 26.1321635227024
172056 1 1 1 70001 1 1 1 1 28.7301875693003
172057 1 1 1 70001 1 1 3 1 28.9156526754781
172058 1 1 1 70001 1 1 1 1 33.6802708935554
172059 1 1 1 70001 1 1 1 3 27.106600770398
172060 1 1 1 70001 1 1 1 2 29.0223204979673
172061 1 1 1 70001 1 1 1 1 27.2985168070181
172062 1 1 1 70001 1 1 1 1 24.5664603930099
172063 1 1 1 70001 1 1 1 1 27.9183941698491
172064 1 1 1 70001 1 1 1 1 23.81370966651
172065 1 1 1 70001 1 1 1 1 29.1692070470102
172066 1 1 1 70001 1 1 1 1 17.4294648451942
172067 1 1 1 70001 1 1 1 1 30.1216767209007
172068 1 1 1 70001 1 1 1 1 29.9978028890239
172069 1 1 1 70001 1 1 1 1 25.7205545217507
172070 1 1 1 70001 1 1 1 1 40.2875470306118
172071 1 1 1 70001 1 1 1 1 28.257419945459
172072 1 1 1 70001 1 1 1 1 33.5767156500995
172073 1 1 1 70001 1 1 3 1 26.6448423432096
172074 1 1 1 70001 1 1 2 1 23.6807695030718
172075 1 1 1 70001 3 1 3 1 33.6601089152538
172076 1 1 1 70001 2 1 2 2 29.4525953008471
172077 1 1 1 70001 2 1 4 1 25.9203706942502
172078 1 1 1 70001 2 1 2 2 25.0367216933098
172079 1 1 1 70001 1 1 1 1 29.4525953008471
172080 1 1 1 70001 1 1 2 1 17.643317918391
172081 1 1 1 70001 2 1 1 2 31.7003109842314
172082 1 1 1 70001 2 1 1 1 51.7069893703778
172083 1 1 1 70001 2 1 3 2 34.7599184375888
172084 1 1 1 70001 1 1 4 1 24.3335992967018
172085 1 1 1 70001 2 1 4 2 29.5571158998543
172086 1 1 1 70001 1 1 3 1 34.6262727897526
172087 1 1 1 70001 1 1 2 1 21.1478420977748
172088 1 1 1 70001 1 1 1 1 26.0282215596724
172089 1 1 1 70001 1 1 1 1 27.3441413206531
172090 1 1 1 70001 1 1 1 1 29.5693914455097
172091 1 1 1 70001 1 1 2 1 41.4681803390373
172092 1 1 1 70001 1 1 1 1 19.2012065264473
172093 1 1 1 70001 2 1 2 1 23.5143195261301
172094 1 1 1 70001 1 1 1 1 43.7434351959835
172095 1 1 1 70001 1 1 1 1 16.3689802810033
172096 1 1 1 70001 2 1 3 2 55.3637975259101
172097 1 1 1 70001 2 1 2 2 25.7205545217507
172098 1 1 1 70001 1 1 1 1 26.5323479212019
172099 1 1 1 70001 1 1 3 2 27.3441413206531
172100 1 1 1 70001 1 1 1 1 21.2891504589877
172101 1 1 1 70001 1 1 1 1 28.8120974320222
172102 1 1 1 70001 1 1 1 1 28.3273232431787
172103 1 1 1 70001 1 1 1 1 25.3359042325059
172104 1 1 1 70001 1 1 1 1 25.7301348784774
172105 1 1 1 70001 1 1 1 1 21.8248247510489
172106 1 1 1 70001 2 1 3 2 25.7205545217507
172107 1 1 1 70001 1 1 1 1 29.5237669318747
172108 1 1 1 73001 1 1 2 1 66.0087053268709
172109 1 1 1 73001 2 1 1 2 67.8942068188105
172110 1 1 1 73001 1 1 2 1 82.0078417054333
172111 1 1 1 73001 2 1 2 2 58.8972099253764
172112 1 1 1 73001 1 1 2 1 75.6263189297826
172113 1 1 1 73001 1 1 2 2 80.7893718337811
172114 1 1 1 73001 2 1 2 1 59.3457549284796
172115 1 1 1 73001 2 1 2 2 55.5484136924285
172116 1 1 1 73001 2 1 3 2 61.1288995084911
172117 1 1 1 73001 1 1 2 1 66.1271214142754
172118 1 1 1 73001 2 1 2 3 47.5704639242549
172119 1 1 1 73001 2 1 2 2 68.3427518219137
172120 1 1 1 73001 1 1 4 1 46.6698328863988
172121 1 1 1 73001 2 1 3 2 58.8972099253764
172122 1 1 1 73001 1 1 4 1 46.5514167989944
172123 1 1 1 73001 3 1 2 2 74.991405660448
172124 1 1 1 73001 2 1 2 2 72.4438837214915
172125 1 1 1 73001 2 1 2 2 50.5466507549946
172126 1 1 1 73001 2 1 2 2 50.0186291193467
172127 1 1 1 73001 1 1 3 2 73.5434011694057
172128 1 1 1 73001 2 1 3 1 62.1318874582752
172129 1 1 1 73001 2 1 4 2 19.4992619398281
172130 1 1 1 73001 1 1 3 1 72.1659402831418
172131 1 1 1 73001 2 1 2 1 72.9307940935986
172132 1 1 1 73001 1 1 3 1 29.4486049626882
172133 1 1 1 73001 1 1 2 1 39.888466400603
172134 1 1 1 73001 2 1 2 2 71.8539735430633
172135 1 1 1 73001 1 1 3 1 63.1689433897078
172136 1 1 1 73001 1 1 3 1 63.5263634606021
172137 1 1 1 73001 1 1 3 2 75.8944627805115
172138 1 1 1 73001 2 1 3 2 64.9628434979266
172139 1 1 1 73001 2 1 2 2 76.1052196682192
172140 1 1 1 73001 1 1 2 1 64.5464042759716
172141 1 1 1 73001 2 1 2 3 68.3427518219137
172142 1 1 1 73001 1 1 1 1 61.1128403330147
172143 1 1 1 73001 1 1 1 2 70.0127713919851
172145 1 1 1 73001 2 1 2 2 61.1128403330147
172146 1 1 1 73001 1 1 1 1 82.3505149765611
172147 1 1 1 73001 2 1 2 2 55.5484136924285
172148 1 1 1 73001 2 1 2 2 51.8198911950588
172149 1 1 1 73001 2 1 2 2 66.1271214142754
172150 1 1 1 73001 1 1 1 1 75.1777739266794
172151 1 1 1 73001 1 1 1 2 61.7324633523832
172152 1 1 1 73001 1 1 1 1 76.1968210519398
172153 1 1 1 73001 1 1 2 2 88.9866244596664
172154 1 1 1 73001 1 1 2 2 53.1348905648411
172155 1 1 1 73001 1 1 2 1 71.7763157648706
172156 1 1 1 73001 1 1 2 1 67.1461685395359
172157 1 1 1 73001 1 1 1 1 59.7978409632324
172158 1 1 1 73001 2 1 2 1 48.7036297495644
172159 1 1 1 73001 1 1 2 2 50.8008440697983
172160 1 1 1 73001 1 1 1 4 60.7834677730216
172161 1 1 1 73001 2 1 4 2 73.23861681577
172162 1 1 1 73001 2 1 2 2 76.2938868864035
172163 1 1 1 73001 1 1 2 1 71.0356061036899
172164 1 1 1 73001 2 1 1 2 127.052726921204
172165 1 1 1 73001 1 1 4 2 78.439266163262
172166 1 1 1 73001 1 1 3 1 66.3601844955105
172167 1 1 1 73001 2 1 4 1 55.5484136924285
172168 1 1 1 73001 1 1 3 1 70.809930568471
172169 1 1 1 73001 2 1 2 2 65.9818906231871
172170 1 1 1 73001 1 1 3 1 49.9045104192976
172171 1 1 1 73001 2 1 1 2 57.8824601874712
172172 1 1 1 73001 2 1 2 1 69.6309364880121
172173 1 1 1 73001 1 1 2 1 62.1318874582752
172174 1 1 1 73001 1 1 2 1 69.2290862999128
172175 1 1 1 73001 1 1 1 1 132.196119463062
172176 1 1 1 73001 3 1 2 2 76.2236357556236
172177 1 1 1 73001 3 1 2 2 70.1098372264488
172178 1 1 1 73001 1 1 3 3 55.7473001024866
172179 1 1 1 73001 2 1 3 1 64.9628434979266
172180 1 1 1 73001 1 1 2 1 63.5263634606021
172181 1 1 1 73001 1 1 2 2 70.1803083766008
172182 1 1 1 73001 1 1 2 1 59.9653779478481
172183 1 1 1 73001 1 1 1 2 72.3088721222771
172184 1 1 1 73001 1 1 2 1 78.637158883211
172185 1 1 1 73001 1 1 2 1 66.7735591373277
172186 1 1 1 73001 1 1 1 4 45.6550831484936
172187 1 1 1 73001 2 1 2 2 84.6233158232167
172188 1 1 1 73001 2 1 2 2 74.3113195600003
172189 1 1 1 73001 1 1 2 2 86.824649670998
172190 1 1 1 73001 1 1 2 1 75.8242116497316
172191 1 1 1 73001 1 1 2 1 58.2998930995353
172192 1 1 1 73001 1 1 2 1 56.5631634303336
172193 1 1 1 73001 2 1 2 2 66.7467444336439
172194 1 1 1 73001 2 1 2 3 74.4565503510886
172195 1 1 1 73001 1 1 2 1 62.7793188714365
172196 1 1 1 73001 2 1 2 3 68.9937242667246
172197 1 1 1 73001 2 1 2 2 59.8783112858861
172198 1 1 1 73001 2 1 2 2 74.5268014818684
172199 1 1 1 73001 1 1 2 2 52.3137361595296
172200 1 1 1 73001 2 1 2 2 85.669177652161
172201 1 1 1 73001 1 1 2 4 80.2944119198681
172202 1 1 1 73001 2 1 2 2 39.5882167687259
172203 1 1 1 73001 1 1 2 1 55.5484136924285
172204 1 1 1 73001 2 1 2 2 58.8972099253764
172205 1 1 1 73001 1 1 2 1 62.6988485487828
172206 1 1 1 73001 1 1 2 1 66.8974658870774
172207 1 1 1 73001 2 1 3 1 56.8634130622107
172208 1 1 1 73001 1 1 2 1 66.1807770332452
172209 1 1 1 73001 2 1 2 2 78.439266163262
172210 1 1 1 73001 1 1 2 1 78.439266163262
172211 1 1 1 73001 1 1 3 1 65.8604099556448
172212 1 1 1 73001 2 1 2 2 66.6596777716819
172213 1 1 1 73001 2 1 2 2 68.5406445418628
172214 1 1 1 73001 1 1 1 1 53.7813282878934
172215 1 1 1 73001 1 1 2 2 73.23861681577
172216 1 1 1 73001 2 1 2 2 82.8025747997117
172217 1 1 1 73001 1 1 3 1 46.5514167989944
172218 1 1 1 73001 1 1 3 1 77.3934043343176
172219 1 1 1 73001 1 1 3 1 66.1271214142754
172220 1 1 1 73001 2 1 2 1 67.1998241585058
172221 1 1 1 73001 1 1 2 2 61.759278056067
172222 1 1 1 73001 2 1 2 2 99.6156951584212
172223 1 1 1 73001 2 1 4 1 62.1318874582752
172224 1 1 1 73001 1 1 2 3 64.9628434979266
172225 1 1 1 73001 2 1 4 1 52.3137361595296
172226 1 1 1 73001 1 1 2 1 57.8824601874712
172227 1 1 1 73001 1 1 2 1 79.5410825631291
172228 1 1 1 73001 1 1 2 2 85.669177652161
172229 1 1 1 73001 1 1 2 1 51.5656978802551
172230 1 1 1 73001 2 1 2 3 66.945630843702
172231 1 1 1 73001 1 1 3 2 57.1301245208413
172232 1 1 1 73001 1 1 3 2 72.4438837214915
172233 1 1 1 73001 1 1 2 1 69.4154545661441
172234 1 1 1 73001 1 1 2 1 62.1318874582752
172235 1 1 1 73001 1 1 3 2 68.3427518219137
172236 1 1 1 73001 1 1 2 1 78.9741214726214
172237 1 1 1 73001 1 1 2 1 70.1098372264488
172238 1 1 1 73001 1 1 2 1 50.9192601572028
172239 1 1 1 73001 1 1 2 1 65.0812595853311
172240 1 1 1 73001 1 1 3 1 68.9937242667246
172241 1 1 1 73001 1 1 2 1 58.2998930995353
172242 1 1 1 73001 1 1 2 2 71.209354674363
172243 1 1 1 73001 1 1 1 3 70.809930568471
172244 1 1 1 73001 1 2  1 75.1241183077095
172245 1 1 1 73001 1 1 1 1 58.9463308225876
172246 1 1 1 73001 1 1 3 1 60.8973584111466
172247 1 1 1 73001 2 1 2 2 57.8824601874712
172248 1 1 1 73001 1 1 3 2 66.0087053268709
172249 1 1 1 73001 2 1 4 1 45.3548335166166
172250 1 1 1 73001 1 1 2 2 58.8972099253764
172251 1 1 1 73001 2 1 2 2 76.1052196682192
172252 1 1 1 73001 1 1 1 1 82.8025747997117
172253 1 1 1 73001 1 1 4 2 61.3107330529638
172254 1 1 1 73001 2 1 2 2 77.9067098058554
172255 1 1 1 73001 2 1 2 2 75.1241183077095
172256 1 1 1 73001 1 1 2 2 151.425258472078
172257 1 1 1 73001 2 1 3 1 76.497070683817
172258 1 1 1 73001 2 1 4 1 55.5484136924285
172259 1 1 1 73001 2 1 4 2 65.0812595853311
172260 1 1 1 73001 1 1 4 2 53.3327832847902
172261 1 1 1 73001 1 1 3 2 54.529366567168
172262 1 1 1 73001 2 1 2 2 67.2968899929694
172263 1 1 1 73001 1 1 3 2 87.4899186756659
172264 1 1 1 73001 2 1 2 2 71.209354674363
172265 1 1 1 73001 2 1 2 2 61.1128403330147
172266 1 1 1 73001 1 1 3 1 55.815125151059
172267 1 1 1 73001 2 1 2 2 50.8008440697983
172268 1 1 1 73001 2 1 2 2 70.0127713919851
172269 1 1 1 73001 2 1 2 2 64.9628434979266
172270 1 1 1 73001 1 1 3 2 49.7817969445378
172271 1 1 1 73001 2 1 2 1 59.7978409632324
172272 1 1 1 73001 2 1 3 1 85.0192462246643
172273 1 1 1 73001 1 1 4 1 51.8198911950588
172274 1 1 1 73001 2 1 4 2 61.1128403330147
172275 1 1 1 73001 2 1 4 1 67.2968899929694
172276 1 1 1 73001 2 1 3 2 73.6503398446212
172277 1 1 1 73001 1 1 2 1 66.6596777716819
172278 1 1 1 73001 2 1 4 2 48.9404506304283
172279 1 1 1 73001 2 1 1 2 67.2968899929694
172280 1 1 1 73001 1 1 2 2 61.1128403330147
172281 1 1 1 73001 2 1 2 1 66.0087053268709
172282 1 1 1 73001 1 1 2 1 55.5484136924285
172283 1 1 1 73001 1 1 2 1 75.1241183077095
172284 1 1 1 73001 2 1 1 1 55.5484136924285
172285 1 1 1 73001 1 1 1 1 119.595681926465
172286 1 1 1 73001 2 1 3 1 71.209354674363
172287 1 1 1 73001 2 1 3 2 73.23861681577
172288 1 1 1 73001 2 1 3 2 61.1288995084911
172289 1 1 1 73001 2 1 2 2 76.2034635972048
172290 1 1 1 73001 1 1 3 2 70.1098372264488
172291 1 1 1 73001 2 1 2 2 69.2023914528659
172292 1 1 1 73001 1 1 1 2 61.2312564204191
172293 1 1 1 73001 2 1 3 2 58.7787938379719
172294 1 1 1 73001 2 1 3 2 67.8942068188105
172295 1 1 1 73001 2 1 5 2 57.8824601874712
172296 1 1 1 73001 2 1 2 2 66.1271214142754
172297 1 1 1 73001 1 1 3 1 67.9165130123379
172298 1 1 1 73001 3 1 2 3 70.1098372264488
172299 1 1 1 73001 3 1 2 2 70.1098372264488
172300 1 1 1 73001 2 1 2 2 77.3934043343176
172301 1 1 1 73001 1 1 4 2 83.4244335888859
172302 1 1 1 73001 1 1 2 2 50.9997304798564
172303 1 1 1 73001 1 1 2 1 57.509850785263
172304 1 1 1 73001 1 1 2 2 85.2742882680276
172305 1 1 1 73001 1 1 2 2 62.2123577809288
172306 1 1 1 73001 2 1 2 1 55.5484136924285
172307 1 1 1 73001 1 1 3 1 63.0474627221654
172308 1 1 1 73001 2 1 2 2 67.161878393755
172309 1 1 1 73001 1 1 2 1 53.7813282878934
172310 1 1 1 73001 2 1 2 2 71.209354674363
172311 1 1 1 73001 2 1 2 2 31.763181730301
172312 1 1 1 73001 3 1 2 2 70.1098372264488
172313 1 1 1 73001 2 1 2 2 72.3111710742301
172314 1 1 1 73001 1 1 3 1 70.1098372264488
172315 1 1 1 73001 1 1 1 1 56.8634130622107
172316 1 1 1 73001 1 1 1 2 87.3738015402145
172317 1 1 1 73001 2 1 2 2 61.1128403330147
172318 1 1 1 73001 2 1 2 2 70.1098372264488
172319 1 1 1 73001 2 1 3 2 75.5726633108127
172320 1 1 1 73001 1 1 3 1 63.5263634606021
172321 1 1 1 73001 2 1 2 2 90.8073654831714
172322 1 1 1 73001 2 1 2 1 54.4323007327043
172323 1 1 1 73001 3 1 1 4 86.3201500969719
172324 1 1 1 73001 2 1 2 2 61.1128403330147
172325 1 1 1 73001 2 1 2 2 63.7930749192326
172326 1 1 1 73001 2 1 1 2 77.9907211601587
172327 1 1 1 73001 1 1 1 2 80.2139415972144
172328 1 1 1 73001 2 1 2 1 54.4498899346233
172329 1 1 1 73001 1 1 2 1 88.1431900724298
172330 1 1 1 73001 1 1 2 2 80.7108511418231
172331 1 1 1 73001 1 1 2 1 48.8059866614925
172332 1 1 1 73001 2 1 4 1 70.1098372264488
172333 1 1 1 73001 2 1 2 2 88.4733189881286
172334 1 1 1 73001 2 1 2 2 66.0087053268709
172335 1 1 1 73001 2 1 3 2 65.5601603237677
172336 1 1 1 73001 2 1 2 1 61.1128403330147
172337 1 1 1 73001 1 1 2 1 76.7258363776967
172338 1 1 1 73001 1 1 4 1 61.1128403330147
172339 1 1 1 73001 1 1 3 3 31.0659437291376
172340 1 1 1 73001 1 1 3 2 81.3058690157112
172341 1 1 1 73001 2 1 2 2 61.1128403330147
172342 1 1 1 73001 2 1 2 1 42.919337034926
172343 1 1 1 73001 2 1 3 2 76.2938868864035
172344 1 1 1 73001 2 1 3 2 68.3427518219137
172345 1 1 1 73001 1 1 2 2 66.7780938590863
172346 1 1 1 73001 2 1 3 1 52.3868522855665
172347 1 1 1 73001 1 1 3 1 62.1318874582752
172348 1 1 1 73001 2 1 2 2 70.1098372264488
172349 1 1 1 73001 1 1 3 2 61.3107330529638
172350 1 1 1 73001 2 1 3 2 81.3058690157112
172351 1 1 1 73001 1 1 3 1 59.3457549284796
172352 1 1 1 73001 2 1 3 2 65.5601603237677
172353 1 1 1 73001 2 1 1 2 90.5650426460172
172354 1 1 1 73001 2 1 3 1 73.8581496097328
172355 1 1 1 73001 2 1 3 2 71.7442099837224
172356 1 1 1 73001 2 1 3 2 66.0087053268709
172357 1 1 1 73001 1 1 2 2 76.2938868864035
172358 1 1 1 73001 1 1 3 2 78.3768046467804
172359 1 1 1 73001 2 1 2 2 75.1241183077095
172360 1 1 1 73001 2 1 3 1 63.6175943283626
172361 1 1 1 73001 2 1 2 2 61.1128403330147
172362 1 1 1 73001 2 1 3 2 53.1348905648411
172363 1 1 1 73001 2 1 4 2 61.1128403330147
172364 1 1 1 73001 2 1 4 1 59.7978409632324
172365 1 1 1 73001 2 1 3 2 68.3427518219137
172366 1 1 1 73001 2 1 2 1 59.7978409632324
172367 1 1 1 73001 2 1 2 2 53.7813282878934
172368 1 1 1 73001 2 1 4 1 81.3058690157112
172369 1 1 1 73001 1 1 3 1 59.9162570506369
172370 1 1 1 73001 1 1 3 1 53.3327832847902
172371 1 1 1 73001 2 1 2 2 65.0812595853311
172372 1 1 1 73001 2 1 2 2 64.0665098474259
